orderNumber,customerIdentifier,customerName,status,orderCreateTimestamp,orderActiveTimestamp,orderSubmitTimestamp,orderCompleteTimestamp,orderType,productType,area,longitude,latitude,collectionVehicles,combined,archiveTasking,publicPrivate,multistrip,responsiveness,completeDate,orderDescription,catId,sqkm,charge,chargeS,orderNotes,country
50354788010,100436,DAF75,Complete,2025-07-28T07:54:49.0000 UTC,2025-07-28T07:55:27.6310 UTC,2025-07-28T07:54:49.0000 UTC,2025-07-28T08:00:06.3090 UTC,AO,OR2A,12.558,140.71408888846165,-7.09294174949122,WV02,WV02,ARCHIVE,Public,N,Standard,7/28/2025,View-Ready (Standard) OR2A,103001010B13CC00,12.56,12.56,0.027,N,Indonesia
50354785010,100436,DAF75,Complete,2025-07-28T07:49:55.0000 UTC,2025-07-28T07:50:20.6890 UTC,2025-07-28T07:49:55.0000 UTC,2025-07-28T07:56:09.1990 UTC,AO,OR2A,12.558,140.60126388842107,-6.6505278551307,LG02,LG02,ARCHIVE,Public,N,Standard,7/28/2025,View-Ready (Standard) OR2A,B120001100DBB200,12.56,12.56,0.034,N,Indonesia
50352143010,100436,DAF75,Complete,2025-07-18T09:24:33.0000 UTC,2025-07-18T09:29:45.5550 UTC,2025-07-18T09:24:33.0000 UTC,2025-07-18T09:32:26.2090 UTC,AO,OR2A,3.857,140.99708392500003,-2.6085954999999994,WV02,WV02,ARCHIVE,Public,N,Fresh,7/18/2025,View-Ready (Standard) OR2A,1030010114745A00,3.86,3.86,0.008,N,Indonesia
50352134010,100436,DAF75,Complete,2025-07-18T08:04:41.0000 UTC,2025-07-18T08:05:16.5100 UTC,2025-07-18T08:04:41.0000 UTC,2025-07-18T08:09:38.0330 UTC,AO,OR2A,1.187,140.776430505,-8.938713135,WV03,WV03,ARCHIVE,Public,N,Standard,7/18/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,1.19,1.19,0.002,N,Indonesia
50351772010,100436,DAF75,Complete,2025-07-17T06:07:01.0000 UTC,2025-07-17T06:07:31.9980 UTC,2025-07-17T06:07:01.0000 UTC,2025-07-17T06:17:37.3730 UTC,AO,2A,79.992,109.95869598719786,1.3363988330733532,WV03,WV03,ARCHIVE,Public,N,Standard,7/17/2025,View-Ready (Standard) 2A,104001009C0D5800,79.99,79.99,0.155,N,Indonesia
50349721010,100436,DAF75,Complete,2025-07-10T03:06:03.0000 UTC,2025-07-10T03:09:54.8170 UTC,2025-07-10T03:06:03.0000 UTC,2025-07-10T03:18:07.7810 UTC,AO,2A,237.04,113.31247380017766,8.187845236941977,LG02,LG02,ARCHIVE,Public,N,Standard,7/10/2025,View-Ready (Standard) 2A,B120001101013900,237.04,237.04,0.638,N,Spratly Islands
50348904010,100436,DAF75,Complete,2025-07-08T05:59:20.0000 UTC,2025-07-08T05:59:43.4520 UTC,2025-07-08T05:59:20.0000 UTC,2025-07-08T06:05:00.0450 UTC,AO,OR2A,1.574,106.85205218,-6.26880943,WV03,WV03,ARCHIVE,Public,N,Fresh,7/8/2025,View-Ready (Standard) OR2A,10400100A6488000,1.57,1.57,0.003,N,Indonesia
50348625010,100436,DAF75,Complete,2025-07-07T02:04:01.0000 UTC,2025-07-07T02:04:37.2730 UTC,2025-07-07T02:04:01.0000 UTC,2025-07-07T02:11:20.2280 UTC,AO,OR2A,82.929,111.67452624000002,8.66598141,LG04,LG04,ARCHIVE,Public,N,Fresh,7/7/2025,View-Ready (Standard) OR2A,B14000110119C000,82.93,82.93,0.223,N,Spratly Islands
50348622010,100436,DAF75,Complete,2025-07-07T02:02:04.0000 UTC,2025-07-07T02:04:19.9700 UTC,2025-07-07T02:02:04.0000 UTC,2025-07-07T02:10:57.9170 UTC,AO,OR2A,114.628,112.22527759,8.86163281,WV02,WV02,ARCHIVE,Public,N,Fresh,7/7/2025,View-Ready (Standard) OR2A,1030010114AABB00,114.63,114.63,0.247,N,Spratly Islands
50348620010,100436,DAF75,Complete,2025-07-07T01:43:18.0000 UTC,2025-07-07T01:44:34.6510 UTC,2025-07-07T01:43:18.0000 UTC,2025-07-07T01:50:51.3000 UTC,AO,OR2A,20.86,112.35014792,8.930161125,WV02,WV02,ARCHIVE,Public,N,Fresh,7/7/2025,View-Ready (Standard) OR2A,103001011430A400,20.86,20.86,0.045,N,Spratly Islands
50348617010,100436,DAF75,Complete,2025-07-07T01:27:23.0000 UTC,2025-07-07T01:44:21.0130 UTC,2025-07-07T01:27:23.0000 UTC,2025-07-07T01:51:32.7780 UTC,AO,OR2A,55.871,112.83688600699146,8.862841963417418,WV03,WV03,ARCHIVE,Public,N,Fresh,7/7/2025,View-Ready (Standard) OR2A,10400100A6802600,55.87,55.87,0.108,N,Spratly Islands
50345103010,100436,DAF75,Complete,2025-06-24T08:47:06.0000 UTC,2025-06-24T08:47:34.9630 UTC,2025-06-24T08:47:06.0000 UTC,2025-06-24T08:54:58.6980 UTC,AO,OR2A,7.128,51.828017785,32.58027825999999,WV03,WV03,ARCHIVE,Public,N,Fresh,6/24/2025,View-Ready (Standard) OR2A,10400100A70ADF00,7.13,7.13,0.014,N,Iran (Islamic Republic of)
50345100010,100436,DAF75,Complete,2025-06-24T08:43:00.0000 UTC,2025-06-24T08:44:40.2340 UTC,2025-06-24T08:43:00.0000 UTC,2025-06-24T08:50:52.0120 UTC,AO,OR2A,7.128,51.82771737499999,32.580224025,LG04,LG04,ARCHIVE,Public,N,Fresh,6/24/2025,View-Ready (Standard) OR2A,B14000110124AB00,7.13,7.13,0.019,N,Iran (Islamic Republic of)
50345073010,100436,DAF75,Complete,2025-06-24T02:41:08.0000 UTC,2025-06-24T02:41:30.0110 UTC,2025-06-24T02:41:08.0000 UTC,2025-06-24T10:35:37.6670 UTC,AO,2A,1.009,106.29392622,2.63311196,WV02,WV02,ARCHIVE,Public,N,Standard,6/24/2025,View-Ready (Standard) 2A,10300100C7419E00,1.01,1.01,0.002,N,Indonesia
50345070010,100436,DAF75,Complete,2025-06-24T02:21:48.0000 UTC,2025-06-24T02:22:11.8110 UTC,2025-06-24T02:21:48.0000 UTC,2025-06-24T10:34:55.4410 UTC,AO,OR2A,2.581,106.299769785,2.6321403200000004,WV02,WV02,ARCHIVE,Public,N,Standard,6/24/2025,View-Ready (Standard) OR2A,10300100C7419E00,2.58,2.58,0.006,N,Indonesia
50345068010,100436,DAF75,Complete,2025-06-24T02:08:58.0000 UTC,2025-06-24T02:09:21.6360 UTC,2025-06-24T02:08:58.0000 UTC,2025-06-24T10:26:29.6030 UTC,AO,OR2A,4.797,106.29980235,2.632224175,WV02,WV02,ARCHIVE,Public,N,Standard,6/24/2025,View-Ready (Standard) OR2A,10300100CB69A900,4.8,4.8,0.01,N,Indonesia
50345067010,100436,DAF75,Complete,2025-06-24T02:07:44.0000 UTC,2025-06-24T02:08:42.4050 UTC,2025-06-24T02:07:44.0000 UTC,2025-06-24T10:26:48.7480 UTC,AO,OR2A,9.012,106.28075723,2.6134997200000005,WV02,WV02,ARCHIVE,Public,N,Standard,6/24/2025,View-Ready (Standard) OR2A,10300100CB69A900,9.01,9.01,0.019,N,Indonesia
50345058010,100436,DAF75,Complete,2025-06-24T01:25:01.0000 UTC,2025-06-24T01:25:24.2920 UTC,2025-06-24T01:25:01.0000 UTC,2025-06-24T01:31:05.5510 UTC,AO,OR2A,9.18,49.24237724499999,34.36948142999999,LG03,LG03,ARCHIVE,Public,N,Fresh,6/24/2025,View-Ready (Standard) OR2A,B13000110089C400,9.18,9.18,0.025,N,Iran (Islamic Republic of)
50344881010,100436,DAF75,Complete,2025-06-23T09:42:26.0000 UTC,2025-06-23T09:43:14.1790 UTC,2025-06-23T09:42:26.0000 UTC,2025-06-23T09:47:09.9360 UTC,AO,OR2A,9.18,49.24237724499999,34.36948142999999,LG04,LG04,ARCHIVE,Public,N,Fresh,6/23/2025,View-Ready (Standard) OR2A,B140001101218B00,9.18,9.18,0.025,N,Iran (Islamic Republic of)
50344879010,100436,DAF75,Complete,2025-06-23T09:39:22.0000 UTC,2025-06-23T09:39:46.3470 UTC,2025-06-23T09:39:22.0000 UTC,2025-06-26T04:02:45.3300 UTC,TO,OR2A,47.995,110.0542115,1.2666165,LG02,LG02,TASKING,Public,N,SelectPlus,6/26/2025,View-Ready (Standard) OR2A,B120001101EDBB00,100.0,4360.0,11.731,N,Malaysia
50344343010,100436,DAF75,Complete,2025-06-20T07:24:39.0000 UTC,2025-06-20T07:25:56.6590 UTC,2025-06-20T07:24:39.0000 UTC,2025-06-20T15:58:40.4750 UTC,AO,OR2A,14.284,107.37464813,-6.002459474999999,WV02,WV02,ARCHIVE,Public,N,Standard,6/20/2025,View-Ready (Standard) OR2A,10300100AD9C0500,14.28,14.28,0.031,N,Indonesia
50344340010,100436,DAF75,Complete,2025-06-20T07:19:44.0000 UTC,2025-06-20T07:20:09.9960 UTC,2025-06-20T07:19:44.0000 UTC,2025-06-20T07:27:56.0020 UTC,AO,OR2A,14.284,107.37464813,-6.002459474999999,LG02,LG02,ARCHIVE,Public,N,Fresh,6/20/2025,View-Ready (Standard) OR2A,B120001101941800,14.28,14.28,0.038,N,Indonesia
50342316010,100436,DAF75,Complete,2025-06-13T02:20:16.0000 UTC,2025-06-13T02:25:37.9330 UTC,2025-06-13T02:20:16.0000 UTC,2025-06-13T02:32:23.2680 UTC,AO,OR2A,5.467,125.082586355,-9.45232252,WV02,WV02,ARCHIVE,Public,N,Standard,6/13/2025,View-Ready (Standard) OR2A,103001010B369200,5.47,5.47,0.012,N,Indonesia
50342055010,100436,DAF75,Complete,2025-06-12T09:16:33.0000 UTC,2025-06-12T09:17:20.2550 UTC,2025-06-12T09:16:33.0000 UTC,2025-06-12T09:24:21.8580 UTC,AO,OR2A,3.397,140.99983637000005,-2.6089085999999995,WV02,WV02,ARCHIVE,Public,N,Fresh,6/12/2025,View-Ready (Standard) OR2A,1030010114745A00,3.4,3.4,0.007,N,Indonesia
50341992010,100436,DAF75,Complete,2025-06-12T04:02:18.0000 UTC,2025-06-12T04:12:46.2010 UTC,2025-06-12T04:02:18.0000 UTC,2025-06-12T04:19:19.0550 UTC,AO,OR2A,1.006,116.916004935,-1.170656015,WV02,WV02,ARCHIVE,Public,N,Standard,6/12/2025,View-Ready (Standard) OR2A,10300100E53A5900,1.01,1.01,0.002,N,Indonesia
50341973010,100436,DAF75,Complete,2025-06-12T03:30:05.0000 UTC,2025-06-12T03:32:28.4860 UTC,2025-06-12T03:30:05.0000 UTC,2025-06-12T03:39:59.2290 UTC,AO,OR2A,1.003,116.914311515,-1.1705616449999998,LG03,LG03,ARCHIVE,Public,N,Fresh,6/12/2025,View-Ready (Standard) OR2A,B130001100BB6300,1.0,1.0,0.003,N,Indonesia
50341389010,100436,DAF75,Complete,2025-06-10T10:02:22.0000 UTC,2025-06-10T10:02:46.6270 UTC,2025-06-10T10:02:22.0000 UTC,2025-06-10T10:12:30.3950 UTC,AO,OR2A,263.65,96.79476744923028,-12.139168840886692,GE01,GE01,ARCHIVE,Public,N,Fresh,6/10/2025,View-Ready (Standard) OR2A,10500100424BDD00,263.65,263.65,0.764,N,Cocos (Keeling) Islands
50341387010,100436,DAF75,Complete,2025-06-10T10:01:16.0000 UTC,2025-06-10T10:02:09.5440 UTC,2025-06-10T10:01:16.0000 UTC,2025-06-10T10:19:52.6270 UTC,AO,OR2A,316.48,96.93099187323516,-12.139206547765628,GE01,GE01,ARCHIVE,Public,N,Fresh,6/10/2025,View-Ready (Standard) OR2A,10500100424BDE00,316.48,316.48,0.917,N,Cocos (Keeling) Islands
50341384010,100436,DAF75,Complete,2025-06-10T09:52:58.0000 UTC,2025-06-10T10:02:09.5420 UTC,2025-06-10T09:52:58.0000 UTC,2025-06-10T10:13:31.4500 UTC,AO,OR2A,127.188,114.07583349055294,10.924894128524755,WV03,WV03,ARCHIVE,Public,N,Fresh,6/10/2025,View-Ready (Standard) OR2A,10400100A624BA00,127.19,127.19,0.246,N,Spratly Islands
50341382010,100436,DAF75,Complete,2025-06-10T09:49:49.0000 UTC,2025-06-10T10:03:01.2810 UTC,2025-06-10T09:49:49.0000 UTC,2025-06-10T10:12:10.8110 UTC,AO,OR2A,144.418,115.52278812518492,9.905081078438206,LG02,LG02,ARCHIVE,Public,N,Fresh,6/10/2025,View-Ready (Standard) OR2A,B12000110175E500,144.42,144.42,0.389,N,Spratly Islands
50341378010,100436,DAF75,Complete,2025-06-10T09:45:18.0000 UTC,2025-06-10T10:02:21.9490 UTC,2025-06-10T09:45:18.0000 UTC,2025-06-10T10:10:01.3750 UTC,AO,OR2A,51.089,112.891920385,9.55093091,WV02,WV02,ARCHIVE,Public,N,Fresh,6/10/2025,View-Ready (Standard) OR2A,1030010113C13F00,51.09,51.09,0.11,N,Spratly Islands
50341376010,100436,DAF75,Complete,2025-06-10T09:33:35.0000 UTC,2025-06-10T10:02:27.9300 UTC,2025-06-10T09:33:35.0000 UTC,2025-06-10T10:09:35.1570 UTC,AO,OR2A,9.68,114.365032145,10.37675368,WV02,WV02,ARCHIVE,Public,N,Fresh,6/10/2025,View-Ready (Standard) OR2A,10300101123B6F00,9.68,9.68,0.021,N,Spratly Islands
50336682010,100436,DAF75,Complete,2025-05-26T07:46:56.0000 UTC,2025-05-26T07:47:24.2110 UTC,2025-05-26T07:46:56.0000 UTC,2025-05-26T07:55:12.6190 UTC,AO,OR2A,38.981,113.29524512999998,-1.99169292,WV02,WV02,ARCHIVE,Public,N,Standard,5/26/2025,View-Ready (Standard) OR2A,10300100EFC31A00,38.98,38.98,0.084,N,Indonesia
50336679010,100436,DAF75,Complete,2025-05-26T07:20:02.0000 UTC,2025-05-26T07:20:35.7740 UTC,2025-05-26T07:20:02.0000 UTC,2025-05-26T12:38:55.5920 UTC,AO,OR2A,35.337,113.0757781,-1.509179175,WV02,WV02,ARCHIVE,Public,N,Standard,5/26/2025,View-Ready (Standard) OR2A,103001009D066500,35.34,35.34,0.076,N,Indonesia
50336677010,100436,DAF75,Complete,2025-05-26T07:16:59.0000 UTC,2025-05-26T07:20:13.8420 UTC,2025-05-26T07:16:59.0000 UTC,2025-05-26T07:23:32.9120 UTC,AO,OR2A,56.294,113.0733675351516,-1.509011623373394,WV02,WV02,ARCHIVE,Public,N,Standard,5/26/2025,View-Ready (Standard) OR2A,10300100F75BC000,56.29,56.29,0.121,N,Indonesia
50334368010,100436,DAF75,Complete,2025-05-20T08:02:53.0000 UTC,2025-05-20T08:03:17.6170 UTC,2025-05-20T08:02:53.0000 UTC,2025-05-20T08:06:43.2680 UTC,AO,OR2A,1.493,136.84621005,-4.49564557,WV03,WV03,ARCHIVE,Public,N,Fresh,5/20/2025,View-Ready (Standard) OR2A,10400100A41A8100,1.49,1.49,0.003,N,Indonesia
50334365010,100436,DAF75,Complete,2025-05-20T07:29:18.0000 UTC,2025-05-20T07:34:31.5070 UTC,2025-05-20T07:29:18.0000 UTC,2025-05-20T07:40:46.7350 UTC,AO,OR2A,1.493,136.84621005,-4.49564557,WV03,WV03,ARCHIVE,Public,N,Fresh,5/20/2025,View-Ready (Standard) OR2A,10400100A5694000,1.49,1.49,0.003,N,Indonesia
50334332010,100436,DAF75,Complete,2025-05-20T03:22:59.0000 UTC,2025-05-20T03:25:09.9570 UTC,2025-05-20T03:22:59.0000 UTC,2025-05-20T03:28:07.4360 UTC,AO,OR2A,2.088,116.91476642799978,-1.1700151255525433,LG03,LG03,ARCHIVE,Public,N,Fresh,5/20/2025,View-Ready (Standard) OR2A,B130001100BB6300,2.09,2.09,0.006,N,Indonesia
50334319010,100436,DAF75,Complete,2025-05-20T02:01:15.0000 UTC,2025-05-20T02:05:09.4580 UTC,2025-05-20T02:01:15.0000 UTC,2025-05-20T02:09:53.1610 UTC,AO,OR2A,2.362,116.91519725049972,-1.1698624371567143,LG03,LG03,ARCHIVE,Public,N,Fresh,5/20/2025,View-Ready (Standard) OR2A,B130001100BB6300,2.36,2.36,0.006,N,Indonesia
50333947010,100436,DAF75,Complete,2025-05-19T03:34:41.0000 UTC,2025-05-19T03:35:20.9250 UTC,2025-05-19T03:34:41.0000 UTC,2025-05-19T03:41:49.4220 UTC,AO,OR2A,2.308,116.91497233277175,-1.1692888021756631,LG03,LG03,ARCHIVE,Public,N,Fresh,5/19/2025,View-Ready (Standard) OR2A,B130001100BB6300,2.31,2.31,0.006,N,Indonesia
50333944010,100436,DAF75,Complete,2025-05-19T03:26:26.0000 UTC,2025-05-19T03:30:12.5250 UTC,2025-05-19T03:26:26.0000 UTC,2025-05-19T08:48:54.1490 UTC,AO,OR2A,6.41,111.87735616,1.029274085,WV02,WV02,ARCHIVE,Public,N,Standard,5/19/2025,View-Ready (Standard) OR2A,103001009456B900,6.41,6.41,0.014,N,Indonesia
50333384010,100436,DAF75,Complete,2025-05-16T04:14:47.0000 UTC,2025-05-16T04:20:08.1060 UTC,2025-05-16T04:14:47.0000 UTC,2025-05-16T12:25:36.1530 UTC,AO,OR2A,12.11,125.085276405,-9.452318404999998,GE01,GE01,ARCHIVE,Public,N,Standard,5/16/2025,View-Ready (Standard) OR2A,105001001E8EB100,12.11,12.11,0.035,N,Indonesia
50333382010,100436,DAF75,Complete,2025-05-16T04:11:18.0000 UTC,2025-05-16T04:12:09.0280 UTC,2025-05-16T04:11:18.0000 UTC,2025-05-16T09:43:08.6750 UTC,AO,OR2A,6.038,124.951443515,-8.960896685000002,WV03,WV03,ARCHIVE,Public,N,Standard,5/16/2025,View-Ready (Standard) OR2A,104001001F040B00,6.04,6.04,0.012,N,Timor-Leste
50333380010,100436,DAF75,Complete,2025-05-16T04:06:00.0000 UTC,2025-05-16T04:06:39.1420 UTC,2025-05-16T04:06:00.0000 UTC,2025-05-16T09:26:18.6510 UTC,AO,OR2A,12.11,125.085276405,-9.452318404999998,WV03,WV03,ARCHIVE,Public,N,Standard,5/16/2025,View-Ready (Standard) OR2A,104001000C7FEC00,12.11,12.11,0.023,N,Indonesia
50333375010,100436,DAF75,Complete,2025-05-16T03:06:59.0000 UTC,2025-05-16T03:07:21.9360 UTC,2025-05-16T03:06:59.0000 UTC,2025-05-16T03:27:39.8390 UTC,AO,OR2A,4.131,124.47737806000002,-9.177978095,LG01,LG01,ARCHIVE,Public,N,Fresh,5/16/2025,View-Ready (Standard) OR2A,B1100011017D1D00,4.13,4.13,0.011,N,Indonesia
50333373010,100436,DAF75,Complete,2025-05-16T03:06:36.0000 UTC,2025-05-16T03:07:20.1060 UTC,2025-05-16T03:06:36.0000 UTC,2025-05-16T03:11:25.8550 UTC,AO,OR2A,4.131,124.47737806000002,-9.177978095,LG01,LG01,ARCHIVE,Public,N,Fresh,5/16/2025,View-Ready (Standard) OR2A,B1100011017D1D00,4.13,4.13,0.011,N,Indonesia
50332546010,100436,DAF75,Complete,2025-05-14T05:09:38.0000 UTC,2025-05-14T05:09:58.8960 UTC,2025-05-14T05:09:38.0000 UTC,2025-05-14T10:37:50.5040 UTC,AO,OR2A,6.41,111.87735616,1.029274085,WV02,WV02,ARCHIVE,Public,N,Standard,5/14/2025,View-Ready (Standard) OR2A,1030010005C30B00,6.41,6.41,0.014,N,Indonesia
50332544010,100436,DAF75,Complete,2025-05-14T04:38:49.0000 UTC,2025-05-14T04:40:06.9150 UTC,2025-05-14T04:38:49.0000 UTC,2025-05-14T10:06:34.0480 UTC,AO,OR2A,1.806,109.67634159,1.6055071600000002,WV02,WV02,ARCHIVE,Public,N,Standard,5/14/2025,View-Ready (Standard) OR2A,10300100547C2400,1.81,1.81,0.004,N,Indonesia
50332538010,100436,DAF75,Complete,2025-05-14T03:55:23.0000 UTC,2025-05-14T03:55:52.2650 UTC,2025-05-14T03:55:23.0000 UTC,2025-05-14T13:07:05.4410 UTC,AO,OR2A,8.007,124.38820218,-9.36017992,GE01,GE01,ARCHIVE,Public,N,Standard,5/14/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,8.01,8.01,0.023,N,Timor-Leste
50332537010,100436,DAF75,Complete,2025-05-14T03:39:45.0000 UTC,2025-05-14T03:45:07.0440 UTC,2025-05-14T03:39:45.0000 UTC,2025-05-14T13:19:51.4780 UTC,AO,OR2A,12.11,125.085276405,-9.452318404999998,GE01,GE01,ARCHIVE,Public,N,Standard,5/14/2025,View-Ready (Standard) OR2A,1050410002168B00,12.11,12.11,0.035,N,Indonesia
50332533010,100436,DAF75,Complete,2025-05-14T03:30:05.0000 UTC,2025-05-14T03:30:27.7590 UTC,2025-05-14T03:30:05.0000 UTC,2025-05-14T13:20:50.2290 UTC,AO,OR2A,4.131,124.47737806000002,-9.177978095,GE01,GE01,ARCHIVE,Public,N,Standard,5/14/2025,View-Ready (Standard) OR2A,105041000210C400,4.13,4.13,0.012,N,Indonesia
50332517010,100436,DAF75,Complete,2025-05-14T03:28:08.0000 UTC,2025-05-14T03:28:33.5590 UTC,2025-05-14T03:28:08.0000 UTC,2025-05-14T03:32:25.5300 UTC,AO,OR2A,30.69,112.39062377499998,34.73954687,WV02,WV02,ARCHIVE,Public,N,Fresh,5/14/2025,View-Ready (Standard) OR2A,1030010111CE8A00,30.69,30.69,0.066,N,China
50332516010,100436,DAF75,Complete,2025-05-14T03:19:18.0000 UTC,2025-05-14T03:19:55.6290 UTC,2025-05-14T03:19:18.0000 UTC,2025-05-14T03:28:07.4260 UTC,AO,OR2A,77.513,121.33499653,31.19804039,WV02,WV02,ARCHIVE,Public,N,Fresh,5/14/2025,View-Ready (Standard) OR2A,1030010112C8D700,77.51,77.51,0.167,N,China
50332512010,100436,DAF75,Complete,2025-05-14T03:13:25.0000 UTC,2025-05-14T03:13:48.4410 UTC,2025-05-14T03:13:25.0000 UTC,2025-05-14T03:17:35.6860 UTC,AO,OR2A,39.906,118.59016295,24.797365060000004,WV03,WV03,ARCHIVE,Public,N,Fresh,5/14/2025,View-Ready (Standard) OR2A,10400100A34D9B00,39.91,39.91,0.077,N,China
50332487010,100436,DAF75,Complete,2025-05-14T02:54:59.0000 UTC,2025-05-14T02:55:24.2660 UTC,2025-05-14T02:54:59.0000 UTC,2025-05-14T13:12:20.0470 UTC,AO,OR2A,6.038,124.951443515,-8.960896685000002,GE01,GE01,ARCHIVE,Public,N,Standard,5/14/2025,View-Ready (Standard) OR2A,1050410001E11C00,6.04,6.04,0.018,N,Timor-Leste
50332486010,100436,DAF75,Complete,2025-05-14T02:37:34.0000 UTC,2025-05-14T02:38:08.9990 UTC,2025-05-14T02:37:34.0000 UTC,2025-05-14T13:13:05.1770 UTC,AO,OR2A,5.035,124.065852505,-9.36179418,GE01,GE01,ARCHIVE,Public,N,Standard,5/14/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,5.04,5.04,0.015,N,Timor-Leste
50332483010,100436,DAF75,Complete,2025-05-14T01:57:58.0000 UTC,2025-05-14T01:58:23.1050 UTC,2025-05-14T01:57:58.0000 UTC,2025-05-14T02:02:54.0260 UTC,AO,OR2A,11.451,126.40252332,-8.484987295,LG04,LG04,ARCHIVE,Public,N,Fresh,5/14/2025,View-Ready (Standard) OR2A,B140001100A64600,11.45,11.45,0.031,N,Timor-Leste
50332482010,100436,DAF75,Complete,2025-05-14T01:42:46.0000 UTC,2025-05-14T01:43:28.5070 UTC,2025-05-14T01:42:46.0000 UTC,2025-05-14T01:49:09.9570 UTC,AO,OR2A,28.318,120.97023909,32.074141685,LG03,LG03,ARCHIVE,Public,N,Fresh,5/14/2025,View-Ready (Standard) OR2A,B130001100964300,28.32,28.32,0.076,N,China
50332477010,100436,DAF75,Complete,2025-05-14T01:32:05.0000 UTC,2025-05-14T01:35:38.9820 UTC,2025-05-14T01:32:05.0000 UTC,2025-05-14T09:47:52.3700 UTC,AO,OR2A,19.334,113.88177493,-1.27747207,WV02,WV02,ARCHIVE,Public,N,Standard,5/14/2025,View-Ready (Standard) OR2A,10300100A3CED200,19.33,19.33,0.042,N,Indonesia
50330926010,100436,DAF75,Complete,2025-05-11T01:29:47.0000 UTC,2025-05-11T01:30:28.2380 UTC,2025-05-11T01:29:47.0000 UTC,2025-05-11T01:51:06.0260 UTC,AO,OR2A,1920.487,138.2121327769974,-4.017656445226742,GE01,GE01,TASKING,Private,N,SelectPlus,5/11/2025,View-Ready (Standard) OR2A,105001004257CF00,103.59,4267.83,12.371,N,Indonesia
50329860010,100436,DAF75,Complete,2025-05-08T04:30:31.0000 UTC,2025-05-08T04:31:07.9320 UTC,2025-05-08T04:30:31.0000 UTC,2025-05-08T04:35:54.3690 UTC,AO,OR2A,3.749,139.416724705,-5.02412885,GE01,GE01,ARCHIVE,Public,N,Fresh,5/8/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,3.75,3.75,0.011,N,Indonesia
50329325010,100436,DAF75,Complete,2025-05-07T02:31:42.0000 UTC,2025-05-07T02:34:57.4130 UTC,2025-05-07T02:31:42.0000 UTC,2025-05-07T03:02:17.3350 UTC,AO,OR2A,1431.11,137.7743912020889,-3.666607038173836,GE01,GE01,TASKING,Private,N,SelectPlus,5/7/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,100.0,4120.0,11.942,N,Indonesia
50328763010,100436,DAF75,Complete,2025-05-06T05:41:51.0000 UTC,2025-05-06T05:42:19.0420 UTC,2025-05-06T05:41:51.0000 UTC,2025-05-06T05:52:05.3410 UTC,AO,OR2A,707.145,140.38385578445008,-4.8401170199421815,WV02,WV02,ARCHIVE,Public,N,Standard,5/6/2025,View-Ready (Standard) OR2A,103001010B332E00,707.15,707.15,1.526,N,Indonesia
50328733010,100436,DAF75,Complete,2025-05-06T03:51:41.0000 UTC,2025-05-06T03:52:23.1770 UTC,2025-05-06T03:51:41.0000 UTC,2025-05-06T04:04:49.3860 UTC,AO,OR2A,743.391,140.21784531153756,-4.841210064195479,WV02,WV02,ARCHIVE,Public,N,Standard,5/6/2025,View-Ready (Standard) OR2A,103001010BD6A000,743.39,743.39,1.604,N,Indonesia
50328727010,100436,DAF75,Complete,2025-05-06T02:49:39.0000 UTC,2025-05-06T02:50:11.3360 UTC,2025-05-06T02:49:39.0000 UTC,2025-05-06T03:02:21.5460 UTC,AO,OR2A,218.997,138.29615996959998,-3.9620217272788154,GE01,GE01,TASKING,Private,N,SelectPlus,5/6/2025,View-Ready (Standard) OR2A,1050010042422D00,100.0,4120.0,11.942,N,Indonesia
50328721010,100436,DAF75,Complete,2025-05-06T01:46:13.0000 UTC,2025-05-06T01:47:38.3000 UTC,2025-05-06T01:46:13.0000 UTC,2025-05-06T01:58:56.7380 UTC,AO,OR2A,189.504,138.53225237021567,-4.305049278156716,GE01,GE01,TASKING,Private,N,SelectPlus,5/6/2025,View-Ready (Standard) OR2A,1050010042422F00,100.0,4120.0,11.942,N,Indonesia
50328719010,100436,DAF75,Complete,2025-05-06T01:44:13.0000 UTC,2025-05-06T01:44:58.8870 UTC,2025-05-06T01:44:13.0000 UTC,2025-05-06T02:01:59.1000 UTC,AO,OR2A,924.925,139.49660146699244,-4.939917225424244,GE01,GE01,TASKING,Private,N,SelectPlus,5/6/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,453.78,18695.74,54.191,N,Indonesia
50328224010,100436,DAF75,Complete,2025-05-05T02:11:26.0000 UTC,2025-05-05T02:14:58.5150 UTC,2025-05-05T02:11:26.0000 UTC,2025-05-05T02:22:04.6260 UTC,AO,OR2A,28.334,113.889257335,-1.27485917,WV02,WV02,ARCHIVE,Public,N,Standard,5/5/2025,View-Ready (Standard) OR2A,10300100EDACEB00,28.33,28.33,0.061,N,Indonesia
