orderNumber,customerIdentifier,customerName,status,orderCreateTimestamp,orderActiveTimestamp,orderSubmitTimestamp,orderCompleteTimestamp,orderType,productType,area,longitude,latitude,spacecraft,archiveTasking,publicPrivate,multistrip,responsiveness,completeDate,orderDescription,catId,sqkm,charge,chargeS,orderNotes,country,timeToComplete,seconds
50276772010,100436,DAF75,Complete,2025-01-07 04:03:11,2025-01-07 04:03:49.297,2025-01-07 04:03:11,2025-01-07 04:12:50.745,AO,OR2A,30.704,99.73017688000002,6.33075026,LG02,ARCHIVE,Public,N,Standard,2025-01-07,View-Ready (Standard) OR2A,B12000110056F300,30.7,30.7,00:00:00.083,N,Malaysia,9.024133333333333,0.083
50276770010,100436,DAF75,Complete,2025-01-07 03:59:21,2025-01-07 03:59:56.206,2025-01-07 03:59:21,2025-01-07 04:12:30.509,AO,OR2A,33.755,100.277365275,5.294092759999999,LG01,ARCHIVE,Public,N,Standard,2025-01-07,View-Ready (Standard) OR2A,B110001100568B00,33.76,33.76,00:00:00.091,N,Malaysia,12.571716666666667,0.091
50276768010,100436,DAF75,Complete,2025-01-07 03:51:41,2025-01-07 03:52:19.265,2025-01-07 03:51:41,2025-01-07 03:57:11.673,AO,OR2A,66.142,120.08688076500002,36.35966193,WV02,ARCHIVE,Public,N,Standard,2025-01-07,View-Ready (Standard) OR2A,1030010104A3A200,66.14,66.14,00:00:00.143,N,China,4.873466666666667,0.143
50276765010,100436,DAF75,Complete,2025-01-07 03:49:14,2025-01-07 03:49:41.631,2025-01-07 03:49:14,2025-01-07 03:56:05.995,AO,OR2A,26.897,111.03147129500002,35.117484195,WV02,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,103001010A598200,26.9,26.9,00:00:00.058,N,China,6.406066666666666,0.058
50276763010,100436,DAF75,Complete,2025-01-07 03:43:43,2025-01-07 03:44:31.622,2025-01-07 03:43:43,2025-01-07 03:53:46.521,AO,OR2A,12.458,115.24817382,5.30205993,WV02,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,10300101089DA100,12.46,12.46,00:00:00.027,N,Malaysia,9.248316666666666,0.027
50276761010,100436,DAF75,Complete,2025-01-07 03:42:32,2025-01-07 03:43:19.713,2025-01-07 03:42:32,2025-01-07 03:56:56.076,AO,OR2A,36.43,111.482046965,30.55343561,WV03,ARCHIVE,Public,N,Standard,2025-01-07,View-Ready (Standard) OR2A,104001009C784100,36.43,36.43,00:00:00.071,N,China,13.606050000000002,0.071
50276758010,100436,DAF75,Complete,2025-01-07 03:36:00,2025-01-07 03:36:38.376,2025-01-07 03:36:00,2025-01-07 03:44:18.649,AO,OR2A,38.238,109.862138155,39.494527625,WV03,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,10400100A02C3C00,38.24,38.24,00:00:00.074,N,China,7.671216666666667,0.074
50276754010,100436,DAF75,Complete,2025-01-07 03:31:21,2025-01-07 03:31:45.465,2025-01-07 03:31:21,2025-01-07 03:38:51.164,AO,OR2A,29.274,121.45763299,29.825457225,WV02,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,29.27,29.27,00:00:00.063,N,China,7.094983333333333,0.063
50276752010,100436,DAF75,Complete,2025-01-07 03:28:06,2025-01-07 03:28:52.678,2025-01-07 03:28:06,2025-01-07 03:39:31.057,AO,OR2A,16.53,129.45205763500002,42.878848055,WV03,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,104001009D9DCE00,16.53,16.53,00:00:00.032,N,China,10.63965,0.032
50276749010,100436,DAF75,Complete,2025-01-07 03:22:16,2025-01-07 03:24:39.285,2025-01-07 03:22:16,2025-01-07 03:41:09.819,AO,OR2A,18.369,117.24643423,34.23006966999999,WV03,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,104001009F70B100,18.37,18.37,00:00:00.036,N,China,16.5089,0.036
50276735010,100436,DAF75,Complete,2025-01-07 02:51:01,2025-01-07 02:51:29.362,2025-01-07 02:51:01,2025-01-07 02:55:40.699,AO,OR2A,13.562,102.48845924870662,5.800501795780809,WV03,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,104001009D24A700,13.56,13.56,00:00:00.026,N,Malaysia,4.18895,0.026
50276732010,100436,DAF75,Complete,2025-01-07 01:55:55,2025-01-07 01:56:18.781,2025-01-07 01:55:55,2025-01-07 02:01:45.198,AO,OR2A,2.75,118.1168250967702,5.838387102623184,GE01,ARCHIVE,Public,N,Standard,2025-01-07,View-Ready (Standard) OR2A,105001003DB54900,2.75,2.75,00:00:00.008,N,Malaysia,5.4402833333333325,0.008
50276730010,100436,DAF75,Complete,2025-01-07 01:51:52,2025-01-07 01:52:18.405,2025-01-07 01:51:52,2025-01-07 01:58:23.775,AO,OR2A,8.62,104.0967416850389,1.3667487389814308,GE01,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,105001003FD31300,8.62,8.62,00:00:00.025,N,Malaysia,6.0895,0.025
50276729010,100436,DAF75,Complete,2025-01-07 01:49:21,2025-01-07 01:49:57.151,2025-01-07 01:49:21,2025-01-07 02:00:09.258,AO,OR2A,116.934,152.99532195667234,-27.42490385601487,WV02,ARCHIVE,Public,N,Fresh,2025-01-07,View-Ready (Standard) OR2A,10300101088A0000,116.93,116.93,00:00:00.252,N,Australia,10.201783333333333,0.252
50276506010,100436,DAF75,Complete,2025-01-06 05:48:50,2025-01-06 05:49:18.066,2025-01-06 05:48:50,2025-01-06 05:52:22.675,AO,OR2A,5.417,130.827429025,-12.45470956,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010B2F2600,5.42,5.42,00:00:00.012,N,Australia,3.0768166666666668,0.012
50276503010,100436,DAF75,Complete,2025-01-06 05:17:21,2025-01-06 05:20:41.706,2025-01-06 05:17:21,2025-01-06 05:25:21.444,AO,OR2A,1.723,117.878628855,4.252232674999999,LG01,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,B11000110093C900,1.72,1.72,00:00:00.005,N,Malaysia,4.6623,0.005
50276501010,100436,DAF75,Complete,2025-01-06 04:38:58,2025-01-06 04:39:26.152,2025-01-06 04:38:58,2025-01-06 04:47:22.812,AO,OR2A,50.543,125.097786215,6.060854344999999,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,1030010108AB6500,50.54,50.54,00:00:00.109,N,Philippines,7.944333333333334,0.109
50276500010,100436,DAF75,Complete,2025-01-06 04:19:52,2025-01-06 04:25:38.997,2025-01-06 04:19:52,2025-01-06 04:37:35.912,AO,OR2A,20.593,125.644110965,7.125317974999999,WV03,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,104001009E071A00,20.59,20.59,00:00:00.040,N,Philippines,11.948583333333334,0.04
50276497010,100436,DAF75,Complete,2025-01-06 04:03:12,2025-01-06 04:04:56.591,2025-01-06 04:03:12,2025-01-06 04:09:20.945,AO,OR2A,15.001,112.96801641,38.59657249,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010B456100,15.0,15.0,00:00:00.032,N,China,4.4059,0.032
50276496010,100436,DAF75,Complete,2025-01-06 03:58:03,2025-01-06 03:58:35.685,2025-01-06 03:58:03,2025-01-06 04:07:39.048,AO,OR2A,30.408,124.286190575,40.026579600000005,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010BC90600,30.41,30.41,00:00:00.066,N,China,9.05605,0.066
50276493010,100436,DAF75,Complete,2025-01-06 03:57:57,2025-01-06 03:58:22.967,2025-01-06 03:57:57,2025-01-06 04:08:57.183,AO,OR2A,51.37,102.03490117500002,36.52632981,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010AB4DF00,51.37,51.37,00:00:00.111,N,China,10.570266666666667,0.111
50276491010,100436,DAF75,Complete,2025-01-06 03:45:26,2025-01-06 03:45:52.802,2025-01-06 03:45:26,2025-01-06 03:52:28.873,AO,OR2A,25.733,105.71042026000002,10.083958439999998,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010BA38000,25.73,25.73,00:00:00.056,N,Vietnam,6.601183333333334,0.056
50276489010,100436,DAF75,Complete,2025-01-06 03:41:54,2025-01-06 03:44:57.561,2025-01-06 03:41:54,2025-01-06 03:50:02.725,AO,OR2A,16.146,121.747256485,18.182391475,WV03,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,104001009FD4D400,16.15,16.15,00:00:00.031,N,Philippines,5.0860666666666665,0.031
50276487010,100436,DAF75,Complete,2025-01-06 03:37:42,2025-01-06 03:40:39.407,2025-01-06 03:37:42,2025-01-06 03:55:47.748,AO,OR2A,105.307,108.763966055,34.441219645000004,WV03,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,104001009FD27000,105.31,105.31,00:00:00.204,N,China,15.139016666666667,0.204
50276485010,100436,DAF75,Complete,2025-01-06 03:34:04,2025-01-06 03:35:20.223,2025-01-06 03:34:04,2025-01-06 03:44:12.114,AO,OR2A,36.634,106.65575321,10.818286680000002,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010B1CF000,36.63,36.63,00:00:00.079,N,Vietnam,8.864849999999999,0.079
50276481010,100436,DAF75,Complete,2025-01-06 03:19:30,2025-01-06 03:20:06.266,2025-01-06 03:19:30,2025-01-06 03:25:47.540,AO,OR2A,42.487,108.19926324499998,16.04595404,WV02,ARCHIVE,Public,N,Standard,2025-01-06,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,42.49,42.49,00:00:00.092,N,Vietnam,5.6879,0.092
50276477010,100436,DAF75,Complete,2025-01-06 03:13:19,2025-01-06 03:14:48.472,2025-01-06 03:13:19,2025-01-06 03:20:47.300,AO,OR2A,22.202,121.54407641,38.96381593,LG01,ARCHIVE,Public,N,Standard,2025-01-06,View-Ready (Standard) OR2A,B11000110067BB00,22.2,22.2,00:00:00.060,N,China,5.980466666666667,0.06
50276475010,100436,DAF75,Complete,2025-01-06 03:05:50,2025-01-06 03:06:11.804,2025-01-06 03:05:50,2025-01-06 03:19:22.555,AO,OR2A,115.842,106.656646845,29.724600555,WV03,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,10400100A1344C00,115.84,115.84,00:00:00.224,N,China,13.179183333333333,0.224
50276474010,100436,DAF75,Complete,2025-01-06 03:03:48,2025-01-06 03:04:30.310,2025-01-06 03:03:48,2025-01-06 03:13:47.225,AO,OR2A,55.74,96.19407108,19.621628965,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010BD42900,55.74,55.74,00:00:00.120,N,Myanmar,9.281916666666666,0.12
50276471010,100436,DAF75,Complete,2025-01-06 02:48:20,2025-01-06 02:50:41.404,2025-01-06 02:48:20,2025-01-06 02:55:29.136,AO,OR2A,28.915,102.565317815,17.985078665000003,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,28.92,28.92,00:00:00.062,N,Lao People's Democratic Republic,4.795533333333334,0.062
50276468010,100436,DAF75,Complete,2025-01-06 02:40:55,2025-01-06 02:45:42.604,2025-01-06 02:40:55,2025-01-06 02:54:05.327,AO,OR2A,20.507,147.51097447,-42.83730160000001,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010B10F500,20.51,20.51,00:00:00.044,N,Australia,8.378716666666667,0.044
50276465010,100436,DAF75,Complete,2025-01-06 02:27:54,2025-01-06 02:28:37.657,2025-01-06 02:27:54,2025-01-06 02:35:54.136,AO,OR2A,16.822,153.50676040500002,-28.16505508,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010A6B4000,16.82,16.82,00:00:00.036,N,Australia,7.274649999999999,0.036
50276464010,100436,DAF75,Complete,2025-01-06 02:24:52,2025-01-06 02:28:33.266,2025-01-06 02:24:52,2025-01-06 02:36:36.403,AO,OR2A,96.331,95.97128423,21.70629683,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010BBD6500,96.33,96.33,00:00:00.208,N,Myanmar,8.052283333333333,0.208
50276461010,100436,DAF75,Complete,2025-01-06 02:17:29,2025-01-06 02:20:41.631,2025-01-06 02:17:29,2025-01-06 02:30:54.529,AO,OR2A,30.431,116.052449245,5.932606075000001,WV03,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,104001009C049900,30.43,30.43,00:00:00.059,N,Malaysia,10.214966666666667,0.059
50276457010,100436,DAF75,Complete,2025-01-06 02:05:42,2025-01-06 02:06:18.373,2025-01-06 02:05:42,2025-01-06 02:14:47.058,AO,OR2A,16.339,98.31758466,8.10937999,WV03,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,10400100A1D55200,16.34,16.34,00:00:00.032,N,Thailand,8.478083333333334,0.032
50276455010,100436,DAF75,Complete,2025-01-06 02:05:34,2025-01-06 02:05:59.734,2025-01-06 02:05:34,2025-01-06 02:10:22.237,AO,OR2A,1.239,99.77401264,6.28221746,WV02,ARCHIVE,Public,N,Fresh,2025-01-06,View-Ready (Standard) OR2A,103001010B549800,1.24,1.24,00:00:00.003,N,Malaysia,4.37505,0.003
50276219010,100436,DAF75,Complete,2025-01-04 04:33:10,2025-01-04 04:33:49.304,2025-01-04 04:33:10,2025-01-04 04:41:19.582,AO,OR2A,118.178,103.81091045425453,13.408334592931212,GE01,TASKING,Private,N,SelectPlus,2025-01-04,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,100.0,4120.0,00:00:11.942,N,Cambodia,7.5046333333333335,11.942
50275939010,100436,DAF75,Complete,2025-01-03 07:48:47,2025-01-03 07:50:34.866,2025-01-03 07:48:47,2025-01-03 08:00:29.048,AO,OR2A,70.558,101.003851345,12.67984244,WV03,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,10400100A29F4200,70.56,70.56,00:00:00.137,N,Thailand,9.903033333333333,0.137
50275937010,100436,DAF75,Complete,2025-01-03 07:27:43,2025-01-03 07:30:40.781,2025-01-03 07:27:43,2025-01-03 07:36:57.649,AO,OR2A,1.239,99.77401264,6.28221746,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,103001010B115600,1.24,1.24,00:00:00.003,N,Malaysia,6.281133333333333,0.003
50275935010,100436,DAF75,Complete,2025-01-03 07:25:11,2025-01-03 07:25:36.056,2025-01-03 07:25:11,2025-01-03 07:27:39.188,AO,OR2A,2.221,147.32565013500002,-42.88969495000001,LG01,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,B110001100D9A900,2.22,2.22,00:00:00.006,N,Australia,2.0522,0.006
50275932010,100436,DAF75,Complete,2025-01-03 07:16:36,2025-01-03 07:20:36.113,2025-01-03 07:16:36,2025-01-03 07:26:10.565,AO,OR2A,9.05,103.867590755,1.4144693,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,10300101084E9300,9.05,9.05,00:00:00.020,N,Singapore,5.5742,0.02
50275931010,100436,DAF75,Complete,2025-01-03 07:10:38,2025-01-03 07:14:43.422,2025-01-03 07:10:38,2025-01-03 07:23:48.355,AO,OR2A,105.77,103.98966758999998,1.350754025,GE01,ARCHIVE,Public,N,Standard,2025-01-03,View-Ready (Standard) OR2A,105001003DB03500,105.77,105.77,00:00:00.307,N,Singapore,9.082216666666666,0.307
50275929010,100436,DAF75,Complete,2025-01-03 07:02:34,2025-01-03 07:03:12.008,2025-01-03 07:02:34,2025-01-03 07:15:55.851,AO,OR2A,43.686,99.879788545,19.949577455000004,LG02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,B120001100DBE500,43.69,43.69,00:00:00.118,N,Thailand,12.730716666666666,0.118
50275928010,100436,DAF75,Complete,2025-01-03 07:01:08,2025-01-03 07:02:56.000,2025-01-03 07:01:08,2025-01-03 07:13:00.449,AO,OR2A,23.166,147.21573833500003,-9.44088589,LG02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,B1200011008B4000,23.17,23.17,00:00:00.062,N,Papua New Guinea,10.07415,0.062
50275926010,100436,DAF75,Complete,2025-01-03 06:53:16,2025-01-03 06:53:39.784,2025-01-03 06:53:16,2025-01-03 06:58:18.801,AO,OR2A,10.846,150.70044302999997,-33.817928880000004,LG01,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,B110001100D7D300,10.85,10.85,00:00:00.029,N,Australia,4.650283333333333,0.029
50275924010,100436,DAF75,Complete,2025-01-03 06:52:29,2025-01-03 06:53:36.584,2025-01-03 06:52:29,2025-01-03 07:03:44.382,AO,OR2A,59.916,100.605542945,13.913131984999998,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,103001010B55F000,59.92,59.92,00:00:00.129,N,Thailand,10.129966666666666,0.129
50275920010,100436,DAF75,Complete,2025-01-03 06:46:35,2025-01-03 06:50:15.355,2025-01-03 06:46:35,2025-01-03 07:03:19.564,AO,OR2A,125.22,100.754178965,13.681964095,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,103001010B0A4200,125.22,125.22,00:00:00.270,N,Thailand,13.07015,0.27
50275915010,100436,DAF75,Complete,2025-01-03 03:45:18,2025-01-03 03:45:52.899,2025-01-03 03:45:18,2025-01-03 03:56:19.729,AO,OR2A,49.959,119.775418615,31.916544077652887,WV03,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,104001009F318700,49.96,49.96,00:00:00.097,N,China,10.447166666666668,0.097
50275913010,100436,DAF75,Complete,2025-01-03 03:30:18,2025-01-03 03:30:55.151,2025-01-03 03:30:18,2025-01-03 03:42:23.106,AO,OR2A,112.378,116.5983429685577,40.08264286339416,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,103001010872ED00,112.38,112.38,00:00:00.243,N,China,11.465916666666667,0.243
50275911010,100436,DAF75,Complete,2025-01-03 03:19:34,2025-01-03 03:20:23.396,2025-01-03 03:19:34,2025-01-03 03:41:21.000,AO,OR2A,38.854,109.29362413582062,21.539816259487583,WV03,ARCHIVE,Public,N,Standard,2025-01-03,View-Ready (Standard) OR2A,104001009C288800,38.85,38.85,00:00:00.075,N,China,20.960066666666666,0.075
50275909010,100436,DAF75,Complete,2025-01-03 03:00:18,2025-01-03 03:00:59.329,2025-01-03 03:00:18,2025-01-03 03:18:43.104,AO,OR2A,100.033,115.97024329683694,-31.94613486411456,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,103001010B8BA200,100.03,100.03,00:00:00.216,N,Australia,17.729583333333334,0.216
50275907010,100436,DAF75,Complete,2025-01-03 02:53:56,2025-01-03 02:55:00.012,2025-01-03 02:53:56,2025-01-03 03:01:54.756,AO,OR2A,30.032,118.6336744984566,-20.380475018246067,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,103001010B556600,30.03,30.03,00:00:00.065,N,Australia,6.912400000000001,0.065
50275905010,100436,DAF75,Complete,2025-01-03 02:53:15,2025-01-03 02:53:57.653,2025-01-03 02:53:15,2025-01-03 03:01:18.154,AO,OR2A,7.957,116.101235635,6.087201554999999,LG01,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,B1100011009F2C00,7.96,7.96,00:00:00.021,N,Malaysia,7.341683333333333,0.021
50275903010,100436,DAF75,Complete,2025-01-03 02:51:39,2025-01-03 02:52:14.605,2025-01-03 02:51:39,2025-01-03 02:57:54.620,AO,OR2A,25.304,104.759930165,16.55623286,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,10300101092F0500,25.3,25.3,00:00:00.055,N,Lao People's Democratic Republic,5.666916666666666,0.055
50275900010,100436,DAF75,Complete,2025-01-03 02:48:47,2025-01-03 02:49:15.445,2025-01-03 02:48:47,2025-01-03 15:56:29.506,AO,OR2A,31.224,153.08232629485374,-26.594886195338997,GE01,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,105001003FB79A00,31.22,31.22,00:00:00.091,N,Australia,787.2343500000001,0.091
50275899010,100436,DAF75,Complete,2025-01-03 02:44:28,2025-01-03 02:45:14.860,2025-01-03 02:44:28,2025-01-03 02:53:23.147,AO,OR2A,54.634,151.18267481938648,-33.95223986318165,GE01,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,105001003FAAB000,54.63,54.63,00:00:00.158,N,Australia,8.138116666666667,0.158
50275896010,100436,DAF75,Complete,2025-01-03 02:40:00,2025-01-03 02:40:31.628,2025-01-03 02:40:00,2025-01-03 02:48:13.636,AO,OR2A,20.964,105.779724345,15.134336365,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,1030010108B12A00,20.96,20.96,00:00:00.045,N,Lao People's Democratic Republic,7.700133333333333,0.045
50275893010,100436,DAF75,Complete,2025-01-03 02:34:48,2025-01-03 02:35:32.174,2025-01-03 02:34:48,2025-01-03 02:41:50.571,AO,OR2A,72.002,150.7202938077807,-33.885128154444104,WV02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,103001010A510700,72.0,72.0,00:00:00.155,N,Australia,6.306616666666667,0.155
50275892010,100436,DAF75,Complete,2025-01-03 02:34:47,2025-01-03 02:35:11.461,2025-01-03 02:34:47,2025-01-03 02:41:38.359,AO,OR2A,11.301,143.207565995,-9.08627348,LG02,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,B120001100C76800,11.3,11.3,00:00:00.030,N,Papua New Guinea,6.448300000000001,0.03
50275890010,100436,DAF75,Complete,2025-01-03 02:18:34,2025-01-03 02:19:01.261,2025-01-03 02:18:34,2025-01-03 02:23:57.073,AO,OR2A,17.688,151.836261165,-32.795898995,WV03,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,10400100A0514500,17.69,17.69,00:00:00.034,N,Australia,4.9302,0.034
50275888010,100436,DAF75,Complete,2025-01-03 02:14:41,2025-01-03 02:18:55.746,2025-01-03 02:14:41,2025-01-03 02:23:50.746,AO,OR2A,17.688,151.836261165,-32.795898995,WV03,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,10400100A0514500,17.69,17.69,00:00:00.034,N,Australia,4.916666666666667,0.034
50275885010,100436,DAF75,Complete,2025-01-03 02:10:18,2025-01-03 02:10:53.201,2025-01-03 02:10:18,2025-01-03 02:22:26.502,AO,OR2A,34.881,146.773128885,-19.254796865,GE01,ARCHIVE,Public,N,Fresh,2025-01-03,View-Ready (Standard) OR2A,105001003FBC0C00,34.88,34.88,00:00:00.101,N,Australia,11.555016666666667,0.101
50275668010,100436,DAF75,Complete,2025-01-02 09:32:47,2025-01-02 09:33:18.551,2025-01-02 09:32:47,2025-01-02 09:44:11.702,AO,OR2A,14.627,103.427012565,3.969522930000001,WV03,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,104001009F251600,14.63,14.63,00:00:00.028,N,Malaysia,10.88585,0.028
50275659010,100436,DAF75,Complete,2025-01-02 09:27:13,2025-01-02 09:27:56.733,2025-01-02 09:27:13,2025-01-02 09:32:40.124,AO,OR2A,13.639,100.6060769,4.230959215,WV03,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,10400100A0553B00,13.64,13.64,00:00:00.026,N,Malaysia,4.723183333333334,0.026
50275656010,100436,DAF75,Complete,2025-01-02 09:00:16,2025-01-02 09:10:18.350,2025-01-02 09:00:16,2025-01-02 09:18:37.049,AO,OR2A,25.834,116.39311284375412,39.91281083570914,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,103001010A348200,25.83,25.83,00:00:00.056,N,China,8.31165,0.056
50275631010,100436,DAF75,Complete,2025-01-02 08:17:49,2025-01-02 08:18:22.475,2025-01-02 08:17:49,2025-01-02 08:27:32.250,AO,OR2A,9.87,106.79896972500002,-6.59883944,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,1030010107C14A00,9.87,9.87,00:00:00.021,N,Indonesia,9.162916666666666,0.021
50275628010,100436,DAF75,Complete,2025-01-02 08:02:48,2025-01-02 08:03:27.702,2025-01-02 08:02:48,2025-01-02 08:06:33.270,AO,OR2A,19.782,106.82727896546604,-6.176579974614462,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,1030010108178C00,19.78,19.78,00:00:00.043,N,Indonesia,3.0928,0.043
50275624010,100436,DAF75,Complete,2025-01-02 07:55:18,2025-01-02 07:55:52.911,2025-01-02 07:55:18,2025-01-02 08:04:38.419,AO,OR2A,53.337,144.83897743999998,-37.66971535500001,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,103001010AA7A400,53.34,53.34,00:00:00.115,N,Australia,8.758466666666667,0.115
50275621010,100436,DAF75,Complete,2025-01-02 07:45:02,2025-01-02 07:45:28.688,2025-01-02 07:45:02,2025-01-02 07:47:38.732,AO,OR2A,1.399,125.56303821000002,-8.55569671,GE01,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,1050010040075A00,1.4,1.4,00:00:00.004,N,Timor-Leste,2.1674,0.004
50275617010,100436,DAF75,Complete,2025-01-02 07:28:23,2025-01-02 07:29:01.977,2025-01-02 07:28:23,2025-01-02 07:36:49.906,AO,OR2A,29.182,102.16653934,19.90321241,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,1030010107A95B00,29.18,29.18,00:00:00.063,N,Lao People's Democratic Republic,7.798816666666666,0.063
50275613010,100436,DAF75,Complete,2025-01-02 07:14:40,2025-01-02 07:15:00.380,2025-01-02 07:14:40,2025-01-02 07:20:48.670,AO,OR2A,22.388,103.634786325,10.57274547,WV03,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,10400100A0411000,22.39,22.39,00:00:00.043,N,Cambodia,5.804833333333334,0.043
50275611010,100436,DAF75,Complete,2025-01-02 07:14:40,2025-01-02 07:15:06.114,2025-01-02 07:14:40,2025-01-02 07:23:25.952,AO,OR2A,6.517,96.10217951,19.77274187,LG01,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,B110001100892200,6.52,6.52,00:00:00.018,N,Myanmar,8.330633333333333,0.018
50275607010,100436,DAF75,Complete,2025-01-02 07:06:16,2025-01-02 07:07:08.862,2025-01-02 07:06:16,2025-01-02 07:10:49.069,AO,OR2A,1.654,105.834549225,21.03915037,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,103001010B369700,1.65,1.65,00:00:00.004,N,Vietnam,3.6701166666666665,0.004
50275603010,100436,DAF75,Complete,2025-01-02 06:58:47,2025-01-02 06:59:13.433,2025-01-02 06:58:47,2025-01-02 07:01:49.245,AO,OR2A,1.19,102.609650345,17.9619431,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,1.19,1.19,00:00:00.003,N,Lao People's Democratic Republic,2.5968666666666667,0.003
